S,emit_x,beta_x,alpha_x,gamma_x,emit_y,beta_y,alpha_y,gamma_y
0.0,0.00011039456384824964,7.938822660950574,-0.0065133212254775376,0.1259686059335206,0.0001075183749917853,4.0444530774109335,-0.04778128983629833,0.24781670907652964
0.1495,0.00011032888263982209,6.8659927480231975,6.863676135035313,7.007005665787333,0.00010749405385755338,4.671705388528926,-4.34503072119328,4.255253770266791
0.3035,0.00010917004172087644,4.966220685739094,5.461087568312518,6.206626603865923,0.00010644790946910768,6.1703806622552,-5.410282617584211,4.9058817695487384
0.6115,0.00010812846375470768,2.230027757599281,3.422201333646018,5.700136208929082,0.00010545658998965727,10.019046816837658,-7.554748725466634,5.796382566786914
1.0645,0.00010816348706030753,0.6748154589888411,0.049654443218708155,1.4855403064320387,0.00010551460334608916,10.390604684782122,14.032781007932563,19.04787534708746
1.2185,0.00010718994175677443,0.7002631528843433,-0.21970269691823094,1.496964777763022,0.0001047710514438676,6.621043026159715,10.704420764981977,17.45716248287512
1.5265,0.00010624370142712938,0.9788258810384977,-0.7328045190299929,1.5702511477118657,0.00010387087187938151,1.754680080784456,5.308801098355121,16.631732143930012
1.9795,0.00010624477761060984,1.1575277310396825,1.187175970998949,2.0814937919052743,0.00010397320457151152,0.2856010110566542,-1.8168070171137891,15.058727283639634
2.1335,0.0001053101533194749,0.8528525011895498,0.8199186750445199,1.9607923191340835,0.00010336169097835372,1.1910358908097867,-4.161530882640366,15.380174038848521
2.4415,0.00010442440885176878,0.5395795675386879,0.1882178699174756,1.918949546735814,0.00010393520794402317,5.1500641933376246,-9.045390689322929,16.081176780209606
2.8945,0.00010448360436821694,1.187949209183433,-2.499470948893235,6.10072801794523,0.00010612167301802123,9.972343947213675,6.404559408027966,4.213490973975048
3.0485,0.00010362654133938186,2.12353286437225,-3.563468583499465,6.45071643364329,0.00010567667994802175,8.129101988164566,5.257657919852876,3.5235093425933064
3.3565,0.00010299184658774697,5.000440528841786,-5.842152544047052,7.025530279839668,0.00010540203781366978,5.21318576807343,3.840906097726443,3.021676255625481
3.8095,0.00010318845313436571,6.988188147715176,6.931651285734336,7.018670435062471,0.00010557899644626031,4.322975944822927,-4.319650637511842,4.547650017275711
3.9635,0.00010242752588084992,5.025267424025875,5.547509450921428,6.323018941468966,0.00010475924455843487,5.828275091713179,-5.349137746843741,5.080967210489705
4.2715,0.0001016413608681487,2.1879447239180467,3.446719340003074,5.886745706119431,0.00010358087288084574,9.789009285639795,-7.492672784532483,5.837173485972351
4.7245,0.00010171123158158163,0.587661832849805,0.08561483692900117,1.7141319105537918,0.00010248632988676823,10.406187116342288,13.795923283774856,18.38593685782691
4.8785,0.00010093427648891407,0.6080680947140975,-0.21446485066013773,1.720194138224738,0.0001004268041807797,6.663623660899913,10.69131476732831,17.303529929317875
5.1865,0.00010028078133106824,0.9144045778411579,-0.794305373643022,1.7835879938928847,9.79767672266255e-05,1.7220182246480287,5.300289715785577,16.894752131446705
5.6395,0.00010036466607470835,1.1966285931027407,1.0760045247253365,1.8032209406215758,9.823134885808557e-05,0.3475836646721943,-2.133204864209869,15.968998422073069
5.7935,9.948775595333952e-05,0.9149723422051951,0.7521119688554103,1.7111691156938145,9.810552759449749e-05,1.3895035282950396,-4.638415942298029,16.203559037659257
6.1015,9.861116401923414e-05,0.619567408140635,0.19880097150022444,1.6778187693718598,9.899113595131558e-05,5.690802417117911,-9.715179076346438,16.761204746550828
